Time,Open,High,Low,Last,Change,Volume
09/16/2015,50.608,52.576,50.576,52.45,1.736,22085000
09/15/2015,50.55,50.92,49.9,50.714,0.076,14667000
09/14/2015,50.22,50.85,49.934,50.638,0.59,14454000
09/11/2015,49.528,50.048,48.946,50.048,0.352,11754000
09/10/2015,49.446,50.144,49.066,49.696,-0.086,13545000
09/09/2015,50.41,50.85,49.66,49.782,0.148,16953500
09/08/2015,49.01,49.832,48.81,49.634,1.248,15691000
09/04/2015,48.178,48.818,47.64,48.386,-0.728,18445500
09/03/2015,50.412,50.416,49,49.114,-0.424,20973500
09/02/2015,49.06,49.576,47.956,49.538,1.812,23145500
09/01/2015,48.068,49.2,47.394,47.726,-2.086,27273500
08/31/2015,49.124,50.99,49.102,49.812,0.116,23501000
08/28/2015,48.372,50.29,48.314,49.696,1.098,27568000
08/27/2015,46.2,48.95,46.162,48.598,3.63,38279500
08/26/2015,45.586,45.6,43.102,44.968,0.962,24815000
08/25/2015,46.138,46.18,43.824,44.006,0.232,21636000
08/24/2015,40.558,46.28,39,43.774,-2.38,47907500
08/21/2015,47.2,48.76,46.102,46.154,-2.282,32951000
08/20/2015,50.412,50.912,48.38,48.436,-2.614,24528500
08/19/2015,52.066,52.13,51.004,51.05,-1.094,18021000
08/18/2015,51.076,52.19,50.712,52.144,1.146,20975000
08/17/2015,51.112,51.318,50.102,50.998,2.368,35883000
08/14/2015,49.448,49.586,48.354,48.63,0.128,21824000
08/13/2015,47.972,49.296,47.824,48.502,0.868,23445500
08/12/2015,47,47.954,46.548,47.634,0.16,18695500
08/11/2015,47.43,47.86,46.888,47.474,-0.754,21324500
08/10/2015,47.63,48.594,47.21,48.228,-0.274,20929000
08/07/2015,48.716,48.746,47.678,48.502,-0.724,25366500
08/06/2015,49.908,51,47.224,49.226,-4.8,73118496
08/05/2015,52.716,54.2,52.08,54.026,0.77,31071500
08/04/2015,52.002,53.344,51.668,53.256,1.258,11762500
08/03/2015,53.258,53.342,51.414,51.998,-1.232,12767000
07/31/2015,53.52,53.872,53.024,53.23,-0.128,11112500
07/30/2015,52.538,53.388,52.422,53.358,0.594,10172500
07/29/2015,52.854,53.578,52.4,52.764,-0.2,13950000
07/28/2015,51.15,53.08,50.368,52.964,2.362,19479000
07/27/2015,52.486,52.886,50.158,50.602,-2.48,23470500
07/24/2015,53.476,54.218,52.784,53.082,-0.358,14182000
07/23/2015,53.93,53.98,53.054,53.44,-0.134,11136000
07/22/2015,52.254,53.888,52.172,53.574,0.22,15524500
07/21/2015,54.01,54.7,53.31,53.354,-3.098,30543000
07/20/2015,55,57.33,54.508,56.452,1.52,24892000
07/17/2015,54.484,55.108,53.65,54.932,1.596,25020000
07/16/2015,52.844,53.44,52.632,53.336,0.708,8079500
07/15/2015,53.348,53.498,52.416,52.628,-0.502,10108000
07/14/2015,52.42,53.198,52.102,53.13,0.698,9538000
07/13/2015,52.44,52.51,51.21,52.432,0.602,14801500
07/10/2015,52.444,52.6,51.564,51.83,0.246,13054000
07/09/2015,51.816,52.59,51.358,51.584,0.592,16670000
07/08/2015,51.864,52.16,50.862,50.992,-2.584,31105000
07/07/2015,55,55.04,52.154,53.576,-2.368,30525500
07/06/2015,55.69,56.338,55.26,55.944,-0.06,20609500
07/02/2015,56,56.49,54.662,56.004,2.174,35819500
07/01/2015,54.222,54.524,53.57,53.83,0.178,10506000
06/30/2015,52.96,54.184,52.8,53.652,1.248,15434500
06/29/2015,52.39,53.19,52.14,52.404,-1.014,17394500
06/26/2015,53.778,53.822,53.2,53.418,-0.34,19192000
06/25/2015,53.29,54.282,53.05,53.758,0.724,14246000
06/24/2015,53.396,53.47,52.744,53.034,-0.5,12061000
06/23/2015,52.062,53.6,51.714,53.534,1.576,19354000
06/22/2015,52.43,52.88,51.138,51.958,-0.544,22805000
06/19/2015,52.48,52.76,52.02,52.502,0.124,12315000
06/18/2015,52.4,52.692,52.004,52.378,0.296,13913500
06/17/2015,50.434,52.872,50.404,52.082,1.458,27564500
06/16/2015,50.026,50.688,49.82,50.624,0.548,9923000
06/15/2015,49.94,50.256,49.202,50.076,-0.062,10930500
06/12/2015,50.122,50.692,50.042,50.138,-0.144,7091500
06/11/2015,50.652,50.874,50.086,50.282,0.142,10220000
06/10/2015,50.38,50.8,49.7,50.14,-1.06,17272000
06/09/2015,51.08,51.548,50.828,51.2,-0.058,13055500
06/08/2015,50.152,51.75,50.062,51.258,1.43,25084500
06/05/2015,49.232,49.94,49.136,49.828,0.644,15110000
06/04/2015,49.5,49.86,49.142,49.184,-0.614,12268000
06/03/2015,49.64,50.144,49.402,49.798,0.128,8907500
06/02/2015,49.784,49.88,49.26,49.67,-0.22,10674000
06/01/2015,50.282,50.32,49.494,49.89,-0.27,12525000
05/29/2015,50.2,50.574,49.886,50.16,-0.13,18946000
05/28/2015,49.406,50.36,49.01,50.29,0.804,18236000
05/27/2015,49.702,49.9,49.11,49.486,-0.006,17041000
05/26/2015,49.536,50.4,49.3,49.492,-0.054,17493000
05/22/2015,49.09,49.72,49.002,49.546,0.422,11115000
05/21/2015,48.606,49.324,48.472,49.124,0.254,9853000
05/20/2015,49.426,49.548,48.274,48.87,-0.558,18777500
05/19/2015,49.668,50.2,49.23,49.428,-0.322,18371000
05/18/2015,49.372,49.98,49.2,49.75,-0.018,16766000
05/15/2015,48.852,49.88,48.5,49.768,0.948,22637500
05/14/2015,48.964,48.978,48.25,48.82,0.184,14479500
05/13/2015,49.522,49.66,48.45,48.636,-0.312,27200500
05/12/2015,48.022,49.27,47.638,48.948,1.05,31817000
05/11/2015,47.258,48.576,47.062,47.898,0.576,28361000
05/08/2015,47.198,47.682,46.74,47.322,-0.038,23341000
05/07/2015,44.2,47.496,44.05,47.36,1.274,47279500
05/06/2015,46.82,46.894,45.64,46.086,-0.504,26354500
05/05/2015,47.552,47.9,45.826,46.59,0.488,28984000
05/04/2015,45.636,46.946,45.422,46.102,0.896,22172500
05/01/2015,45.988,46.354,44.08,45.206,-0.004,26408000
04/30/2015,46.078,46.578,45.034,45.21,-1.28,19559000
04/29/2015,46.01,46.994,45.526,46.49,0.394,19680000
04/28/2015,46.95,47.1,45.606,46.096,-0.214,30426500
04/27/2015,44.512,47.75,44.4,46.31,2.624,58363000
04/24/2015,44.1,44.16,43.602,43.686,-0.034,12139000
04/23/2015,43.654,44.296,43.43,43.72,-0.168,22055500
04/22/2015,42.5,44.376,42.338,43.888,2.006,39315000
04/21/2015,41.16,42.15,40.862,41.882,0.828,17162500
04/20/2015,41.356,41.57,40.77,41.054,-0.304,12796000
04/17/2015,40.998,41.376,40.7,41.358,0.018,12349500
04/16/2015,41.54,41.834,41.258,41.34,-0.226,8295000
04/15/2015,41.492,41.918,41.32,41.566,0.074,9761500
04/14/2015,41.714,41.898,41.1,41.492,-0.464,15129500
04/13/2015,42.144,42.6,41.81,41.956,-0.224,18791000
04/10/2015,41.97,42.33,41.8,42.18,0.162,20338000
04/09/2015,41.686,42.074,41.224,42.018,0.484,19001000
04/08/2015,41.712,42.18,41.174,41.534,0.884,31515500
04/07/2015,40.43,41.012,40.228,40.65,0.03,21739000
04/06/2015,39.6,41.55,39.5,40.62,2.42,62279000
04/02/2015,38.046,38.646,38,38.2,0.682,25051500
04/01/2015,37.74,38.46,37.21,37.518,-0.236,18973000
03/31/2015,38.708,38.752,37.682,37.754,-0.36,25132500
03/30/2015,37.17,38.45,36.36,38.114,1.114,50447500
03/27/2015,37.814,37.858,36.28,37,-1.08,43024500
03/26/2015,38.784,38.958,37.94,38.08,-0.78,20639500
03/25/2015,39.7,39.718,38.54,38.86,-1.484,28651500
03/24/2015,40.316,40.758,39.95,40.344,0.418,18249000
03/23/2015,39.696,40.1,39.494,39.926,0.31,13158000
03/20/2015,39.49,39.798,39.124,39.616,0.486,21347000
03/19/2015,40.4,40.918,38.906,39.13,-1.012,42376000
03/18/2015,38.992,40.176,38.622,40.142,1.196,24104500
03/17/2015,39.086,39.742,38.788,38.946,-0.194,24470000
03/16/2015,38.4,39.182,37.96,39.14,1.404,28143500
03/13/2015,37.784,38.35,37.464,37.736,-0.478,27171000
03/12/2015,38.75,38.89,37.95,38.214,-0.534,20746000
03/11/2015,38.222,39.236,38.202,38.748,0.684,24874000
03/10/2015,37.692,38.7,37.52,38.064,-0.112,27898000
03/09/2015,38.878,38.898,37.65,38.176,-0.6,33683500
03/06/2015,39.842,40.15,38.43,38.776,-1.35,33562000
03/05/2015,40.57,41.238,40.03,40.126,-0.36,24385000
03/04/2015,39.85,40.504,39.442,40.486,0.574,21109500
03/03/2015,39.362,40.048,39.064,39.912,0.448,22161500
03/02/2015,40.54,40.668,39.164,39.464,-1.204,39610000
02/27/2015,41.362,41.71,40.56,40.668,-0.77,19410000
02/26/2015,40.8,42.218,40.444,41.438,0.686,32361500
02/25/2015,40.988,41.428,40.516,40.752,-0.07,19547500
02/24/2015,41.458,41.458,40.34,40.822,-0.646,33017500
02/23/2015,42.904,43.64,41.266,41.468,-1.954,42498500
02/20/2015,42.156,43.52,41.962,43.422,1.08,29910000
02/19/2015,41,42.488,40.75,42.342,1.45,25770500
02/18/2015,40.834,41.234,40.52,40.892,0.022,13567500
02/17/2015,41.14,41.14,40.3,40.87,0.116,19898000
02/13/2015,40.578,41.198,40.182,40.754,0.178,30955000
02/12/2015,38.714,40.618,38.656,40.576,-1.984,78248000
02/11/2015,42.442,42.948,41.456,42.56,-0.698,48845500
02/10/2015,43.526,44.1,43,43.258,-0.238,26952500
02/09/2015,43.076,43.586,42.398,43.496,0.024,17362000
02/06/2015,44.4,44.68,43.3,43.472,-0.726,16219500
02/05/2015,43.976,45.096,43.928,44.198,0.488,17614500
02/04/2015,43.658,44.296,43.36,43.71,0.038,16526500
02/03/2015,42.622,44.074,42.254,43.672,1.484,24131000
02/02/2015,40.794,42.39,40.66,42.188,1.468,20745500
01/30/2015,40.792,41.494,40.6,40.72,-0.32,15034500
01/29/2015,40.214,41.196,39.3,41.04,1.166,17740500
01/28/2015,41.222,41.274,39.684,39.874,-1.322,15748000
01/27/2015,40.882,41.606,40.66,41.196,-0.114,13905000
01/26/2015,40.366,41.724,40.21,41.31,1.052,16172500
01/23/2015,39.996,40.7,39.666,40.258,-0.066,17211500
01/22/2015,39.4,40.648,39.04,40.324,1.01,20584500
01/21/2015,37.91,39.736,37.902,39.314,0.928,20765000
01/20/2015,38.774,38.824,37.408,38.386,-0.228,22515500
01/16/2015,38.14,38.898,37.93,38.614,0.24,18015500
01/15/2015,38.898,39.15,38,38.374,-0.164,26082500
01/14/2015,37.166,39.04,37,38.538,-2.312,57759000
01/13/2015,40.664,41.522,40.182,40.85,0.408,22386500
01/12/2015,40.61,40.894,39.85,40.442,-0.89,29751000
01/09/2015,41.784,41.996,40.992,41.332,-0.792,23341000
01/08/2015,42.562,42.76,42.002,42.124,-0.066,17212500
01/07/2015,42.67,42.956,41.956,42.19,-0.066,14841500
01/06/2015,42.012,42.84,40.842,42.256,0.238,31309500
01/05/2015,42.9,43.3,41.432,42.018,-1.844,26842000
01/02/2015,44.574,44.65,42.652,43.862,-0.62,23822000
12/31/2014,44.618,45.136,44.45,44.482,0.036,12010000
12/30/2014,44.798,45.13,44.28,44.446,-0.696,14516000
12/29/2014,45.38,45.582,44.804,45.142,-0.422,14059000
12/26/2014,44.302,45.7,44.3,45.564,1.112,16635000
12/24/2014,43.954,44.5,43.85,44.452,0.258,6667500
12/23/2014,44.762,44.864,43.904,44.194,-0.326,22566500
12/22/2014,43.998,44.812,43.652,44.52,0.662,24034500
12/19/2014,44.038,44.08,42.9,43.858,0.206,34552000
12/18/2014,42.476,43.688,42.36,43.652,2.488,37416500
12/17/2014,38.612,41.33,38.53,41.164,1.602,36839000
12/16/2014,40.15,40.736,39.074,39.562,-1.246,42097500
12/15/2014,41.854,41.96,40.534,40.808,-0.592,26091000
12/12/2014,40.964,42.336,40.9,41.4,-0.376,35868500
12/11/2014,42.106,43.086,41.646,41.776,-0.192,33471500
12/10/2014,42.826,43.354,41.54,41.968,-1.41,36570500
12/09/2014,41.896,43.546,40.854,43.378,0.506,47157500
12/08/2014,44.242,44.972,42.468,42.872,-1.87,46128000
12/05/2014,45.734,45.878,44.452,44.742,-0.914,30318000
12/04/2014,45.784,46.18,45.562,45.656,-0.204,19396000
12/03/2014,45.208,45.944,45.1,45.86,-0.426,26538500
12/02/2014,46.866,46.976,45.6,46.286,-0.042,29435000
12/01/2014,48.232,48.494,45.802,46.328,-2.576,43096500
11/28/2014,49.07,49.338,48.504,48.904,-0.784,10598000
11/26/2014,49.668,49.8,49.32,49.688,0.07,9909000
11/25/2014,49.47,49.944,49.218,49.618,0.274,15799000
11/24/2014,49.04,49.52,48.128,49.344,0.788,23948500
11/21/2014,50.442,50.556,48.434,48.556,-1.186,37425000
11/20/2014,49.6,50.186,49.2,49.742,0.194,17936000
11/19/2014,50.07,50.376,49.12,49.548,-1.992,39592000
11/18/2014,51.172,51.998,51.102,51.54,0.744,22371000
11/17/2014,51.498,51.8,50.404,50.796,-0.94,20128000
11/14/2014,50,51.77,49.7,51.736,1.396,30505500
11/13/2014,50.124,51.15,50.05,50.34,0.52,31180000
11/12/2014,49.944,50.468,49.116,49.82,-0.396,29354000
11/11/2014,48.51,50.364,48.4,50.216,1.83,39762500
11/10/2014,47.822,48.576,47.36,48.386,0.346,22886000
11/07/2014,48.438,48.568,47.44,48.04,-0.204,25805000
11/06/2014,46.944,49.338,45.7,48.244,2.05,76773496
11/05/2014,48.2,48.272,46.106,46.194,-1.592,45229500
11/04/2014,48.098,48.47,47.306,47.786,-0.732,18412500
11/03/2014,48.6,49.512,48.264,48.518,0.178,21036000
10/31/2014,48.502,48.624,47.75,48.34,0.608,18876500
10/30/2014,47.628,48.1,47.012,47.732,0.112,16141500
10/29/2014,48.24,48.3,47.128,47.62,-0.934,24838000
10/28/2014,45.92,48.92,45.65,48.554,4.22,52581000
10/27/2014,46.85,46.922,44.062,44.334,-2.714,47766500
10/24/2014,47.254,47.56,46.24,47.048,-0.01,17334500
10/23/2014,46.93,47.256,46.4,47.058,0.838,17499000
10/22/2014,46.638,47.478,46.112,46.22,-0.848,20616500
10/21/2014,46.856,47.078,46.16,47.068,0.974,20651500
10/20/2014,45.344,46.48,45.102,46.094,0.598,17498000
10/17/2014,46.676,46.954,45.31,45.496,0.226,52759000
10/16/2014,43.944,45.984,43.82,45.27,-0.67,27022500
10/15/2014,44,46.198,43.464,45.94,0.528,45758000
10/14/2014,45.65,46.494,44.6,45.412,0.494,35561500
10/13/2014,47.714,47.792,44.2,44.918,-2.464,56382500
10/10/2014,48.928,49.178,47.04,47.382,-4.02,64491000
10/09/2014,52.45,53.108,50.88,51.402,-0.454,36806500
10/08/2014,52.02,52.576,50.528,51.856,-0.058,25313000
10/07/2014,51.706,52.292,51.146,51.914,-0.21,22457500
10/06/2014,51.826,52.498,51.56,52.124,1.082,38595000
10/03/2014,50.62,51.3,50.206,51.042,0.758,27043000
10/02/2014,50.04,50.558,49.072,50.284,2.236,45010000
10/01/2014,48.44,48.532,47.13,48.048,-0.488,29732500
09/30/2014,49.384,49.53,48.024,48.536,-0.516,21240500
09/29/2014,48.8,49.728,48.276,49.052,-0.268,24273000
09/26/2014,49.65,49.946,49.214,49.32,-0.07,18994000
09/25/2014,50.504,50.992,49.22,49.39,-1.038,24218500
09/24/2014,50.224,50.568,49.408,50.428,0.346,18771500
09/23/2014,49.044,50.76,49,50.082,0.076,28300000
09/22/2014,51,51.204,48.942,50.006,-1.858,41114500
09/19/2014,51.598,52.286,51.054,51.864,-0.9,34058500
09/18/2014,52.674,53.12,52.464,52.764,0.488,18496500
09/17/2014,52.522,52.94,51.9,52.276,0.128,25899500
09/16/2014,51.03,52.492,50.484,52.148,1.376,41519500
09/15/2014,54.874,54.88,49.826,50.772,-5.068,82324496
09/12/2014,56.154,56.478,55.4,55.84,-0.222,16641500
09/11/2014,56.092,56.958,55.726,56.062,-0.158,18842500
09/10/2014,55.9,56.282,54.732,56.22,0.524,18929500
09/09/2014,56.598,57.098,55.4,55.696,-0.726,22839500
09/08/2014,55.598,56.976,55.504,56.422,0.944,27525000
09/05/2014,56.5,56.58,54.502,55.478,-1.73,55880500
09/04/2014,56.82,58.284,56.08,57.208,0.97,41708500
09/03/2014,57.534,57.6,56.02,56.238,-0.586,33898500
09/02/2014,55.1,56.978,54.86,56.824,2.884,49261500
08/29/2014,53.74,54.4,53.502,53.94,1.168,32269500
08/28/2014,52.378,52.896,52.328,52.772,0.122,14273500
08/27/2014,52.7,52.848,52.058,52.65,0.302,14952500
08/26/2014,52.996,53.1,52.332,52.348,-0.162,19112500
08/25/2014,51.638,52.736,51.638,52.51,1.154,21590000
08/22/2014,50.908,51.39,50.522,51.356,0.488,14184500
08/21/2014,51.304,51.76,50.652,50.868,-0.274,14596000
08/20/2014,50.934,51.748,50.6,51.142,-0.21,15139000
08/19/2014,51.774,51.866,50.324,51.352,-0.636,26700500
08/18/2014,52.65,53.452,51.95,51.988,-0.414,29246000
08/15/2014,52.296,52.418,51.7,52.402,0.126,19339000
08/14/2014,52.498,52.6,51.708,52.276,0.214,20633000
08/13/2014,52.402,53.128,51.922,52.062,0.07,34663000
08/12/2014,51.616,52.06,50.916,51.992,0.128,31952000
08/11/2014,51.028,52.748,51,51.864,2.238,40506000
08/08/2014,50.232,50.352,49.3,49.626,-0.852,25495000
08/07/2014,50.024,51.338,49.824,50.478,0.692,37394500
08/06/2014,47.78,50.284,47.716,49.786,2.088,46246000
08/05/2014,47.462,48.598,47.138,47.698,-0.006,26942500
08/04/2014,46.876,48.1,46.654,47.704,1.05,29837000
08/01/2014,45.204,47.5,45.2,46.654,1.994,59490500
07/31/2014,45.852,46.28,44.3,44.66,-1.124,38745000
07/30/2014,44.352,45.92,44.208,45.784,0.782,24639000
07/29/2014,45.322,45.66,44.972,45.002,0.038,16935500
07/28/2014,44.85,46.4,44.28,44.964,0.25,32588000
07/25/2014,44.544,45.394,44.35,44.714,0.006,15451500
07/24/2014,44.65,45.02,44.16,44.708,0.21,16242000
07/23/2014,44.002,44.95,43.886,44.498,0.582,15443500
07/22/2014,44.438,44.66,43.822,43.916,-0.192,13662000
07/21/2014,43.45,44.642,43.344,44.108,0.104,19126000
07/18/2014,43.19,44.242,43.186,44.004,0.924,21303000
07/17/2014,43.232,44.11,42.72,43.08,-0.352,23254500
07/16/2014,44.384,44.96,43.364,43.432,-0.484,20255000
07/15/2014,45.368,45.53,43.62,43.916,-1.424,28660000
07/14/2014,43.998,45.758,43.09,45.34,1.714,36042500
07/11/2014,44.122,44.32,43.52,43.626,-0.266,16535500
07/10/2014,43.436,44.444,43.208,43.892,-0.72,24326000
07/09/2014,44.254,44.844,43.842,44.612,0.798,20588500
07/08/2014,43.73,44.192,42.854,43.814,-0.718,39230500
07/07/2014,45.5,45.956,44.08,44.532,-1.318,29505000
07/03/2014,46.288,46.38,44.8,45.85,-0.036,25833500
07/02/2014,48.132,48.466,45.414,45.886,-2.058,40175000
07/01/2014,48.492,48.688,47.74,47.944,-0.068,21706000
06/30/2014,47.91,48.898,47.8,48.012,0.2,24168000
06/27/2014,46.938,48,46.9,47.812,0.692,28193500
06/26/2014,47.434,48.08,46.842,47.12,-0.258,25614500
06/25/2014,46.61,47.51,46.048,47.378,0.878,29016000
06/24/2014,47.732,48.376,46.326,46.5,-0.944,40405500
06/23/2014,45.902,47.798,45.644,47.444,1.526,39000500
06/20/2014,45.704,46.258,45.24,45.918,0.36,24540000
06/19/2014,45.776,47.062,45.4,45.558,0.134,44009500
06/18/2014,46.3,46.342,45.224,45.424,-0.91,34735000
06/17/2014,44.8,47.108,44.57,46.334,1.412,66524500
06/16/2014,41.352,45.098,41.252,44.922,3.638,66231500
06/13/2014,40.9,41.358,40.316,41.284,0.58,17733500
06/12/2014,41.02,41.976,40.542,40.704,-0.19,29985500
06/11/2014,40.3,41,39.85,40.894,0.434,19902000
06/10/2014,40.886,41.394,40.31,40.46,-0.602,17611500
06/09/2014,41.59,41.998,40.84,41.062,-0.572,14065000
06/06/2014,41.95,42.162,41.436,41.634,0.254,15374500
06/05/2014,40.894,41.84,40.81,41.38,0.582,20296000
06/04/2014,40.87,41.252,40.08,40.798,-0.19,17172500
06/03/2014,40.698,41.6,40.518,40.988,0.048,19330500
06/02/2014,41.466,41.87,40.334,40.94,-0.614,23340500
05/30/2014,42.12,42.96,41.404,41.554,-0.494,27930000
05/29/2014,42.114,42.498,41.544,42.048,0,18472500
05/28/2014,42,42.554,41.052,42.048,-0.264,27481000
05/27/2014,41.704,42.774,41.54,42.312,0.852,26733500
05/23/2014,40.88,41.552,40.5,41.46,0.484,20054500
05/22/2014,40.07,41.376,39.912,40.976,1.086,31081000
05/21/2014,39.236,39.974,38.958,39.89,0.83,26453500
05/20/2014,39.386,39.866,38.614,39.06,-0.158,27769000
05/19/2014,38.144,39.378,38,39.218,0.906,22858000
05/16/2014,37.79,38.408,37.544,38.312,0.594,22446500
05/15/2014,37.996,38.532,37.06,37.718,-0.406,30230500
05/14/2014,37.79,38.696,37.42,38.124,0.092,27074500
05/13/2014,36.752,38.268,36.6,38.032,1.098,35486000
05/12/2014,36.774,37.438,35.976,36.934,0.482,35021500
05/09/2014,35.972,36.68,35.444,36.452,0.734,42475500
05/08/2014,36.4,38.88,35.6,35.718,-4.552,100282496
05/07/2014,41.928,42.04,39.45,40.27,-1.186,50896000
05/06/2014,43.32,43.732,41.37,41.456,-1.866,28183500
05/05/2014,41.896,43.538,41.704,43.322,1.14,25761500
05/02/2014,41.702,42.272,41.304,42.182,0.636,20456500
05/01/2014,41.436,42.804,41.138,41.546,-0.032,27223000
04/30/2014,40.758,41.632,40.256,41.578,0.194,22217000
04/29/2014,39.642,41.43,39.106,41.384,1.682,28936500
04/28/2014,40,40.758,38.1,39.702,-0.268,35209500
04/25/2014,40.4,41.34,39.53,39.97,-1.602,34983000
04/24/2014,42.162,42.56,40.64,41.572,-0.026,27523500
04/23/2014,43.25,43.348,41.4,41.598,-2.13,36478000
04/22/2014,41.25,43.866,41.002,43.728,2.852,49046500
04/21/2014,39.416,41.24,38.8,40.876,1.252,26332000
04/17/2014,39.922,40.458,38.816,39.624,-0.198,29647500
04/16/2014,39.37,39.998,38.164,39.822,1.04,36026500
04/15/2014,39.818,39.858,36.864,38.782,-0.836,68335000
04/14/2014,41.588,41.688,38.882,39.618,-1.138,38515000
04/11/2014,40.148,41.4,39.72,40.756,-0.082,45356500
04/10/2014,43.364,43.5,40.758,40.838,-2.548,36057000
04/09/2014,43.352,43.69,42.178,43.386,0.294,25789500
04/08/2014,42.036,43.298,41.284,43.092,1.588,34446000
04/07/2014,41.162,43.24,40.702,41.504,-0.942,49277000
04/04/2014,45.298,45.654,42.25,42.446,-2.634,56728000
04/03/2014,46.06,47.146,44.4,45.08,-0.978,54618500
04/02/2014,44,46.178,43.61,46.058,2.664,53911000
04/01/2014,41.8,43.632,41.716,43.394,1.704,36857000
03/31/2014,43.3,43.35,41.278,41.69,-0.784,41900000
03/28/2014,42.58,43.344,42.054,42.474,1.01,48423500
03/27/2014,42.474,42.72,40.6,41.464,-1.128,47526500
03/26/2014,44.388,44.52,42.27,42.592,-1.496,34536500
03/25/2014,44.828,45.41,43.58,44.088,0.054,39326500
03/24/2014,45.98,45.98,42.054,44.034,-1.744,56664500
03/21/2014,47.204,47.24,45.5,45.778,-1.204,41136500
03/20/2014,47.232,47.85,46.672,46.982,-0.186,19089500
03/19/2014,48.278,48.31,46.702,47.168,-0.84,25356500
03/18/2014,47.39,48.3,47.004,48.008,1.212,31211500
03/17/2014,46.99,47.586,46.1,46.796,0.602,29562500
03/14/2014,47.058,47.388,45.664,46.194,-1.364,41448500
03/13/2014,48.758,48.838,46.8,47.558,-0.74,31181500
03/12/2014,46.3,49.5,46.222,48.298,1.416,48819500
03/11/2014,47.3,48.92,46.486,46.882,-0.886,44181500
03/10/2014,48.54,48.6,47.212,47.768,-1.474,38728500
03/07/2014,50.69,50.97,48.882,49.242,-1.346,39092000
03/06/2014,50.828,51.5,49.89,50.588,0.056,36873500
03/05/2014,51.344,51.398,50.36,50.532,-0.436,29733500
03/04/2014,51.696,52,50.566,50.968,0.856,43826500
03/03/2014,47.452,50.33,46.998,50.112,1.15,65546500
02/28/2014,49.92,50.536,48.51,48.962,-1.546,73063000
02/27/2014,52.222,52.38,49.666,50.508,-0.092,89853496
02/26/2014,51.716,53,49.5,50.6,1,123855496
02/25/2014,46,51.84,45.69,49.6,6.07,163984992
02/24/2014,41.752,43.672,41.664,43.53,1.61,41515500
02/21/2014,42.268,42.796,41.838,41.92,-0.074,39144500
02/20/2014,43.002,43.042,41.254,41.994,3.266,90111000
02/19/2014,40.74,40.74,38.682,38.728,-2.012,82099000
02/18/2014,41.048,41.2,40.272,40.74,1.094,46779000
02/14/2014,39.62,40.376,39.4,39.646,-0.28,30867000
02/13/2014,38.668,40.544,38.65,39.926,0.862,40870000
02/12/2014,39.156,39.654,38.864,39.064,-0.26,25906500
02/11/2014,39.794,40.44,38.54,39.324,0.012,53672000
02/10/2014,37.868,39.86,37.864,39.312,2.006,64946000
02/07/2014,36.25,37.326,35.92,37.306,1.63,44820000
02/06/2014,35.23,36.022,35.2,35.676,0.792,29239500
02/05/2014,35.672,36.118,33.872,34.884,-0.862,36379500
02/04/2014,36.152,36.32,35.24,35.746,0.324,23454000
02/03/2014,36.578,36.976,35.032,35.422,-0.86,33893000
01/31/2014,35.77,37.2,35.702,36.282,-0.286,32564500
01/30/2014,35.6,36.956,35.402,36.568,1.522,42876000
01/29/2014,35.06,35.818,34.626,35.046,-0.63,29784000
01/28/2014,34.3,35.796,34.2,35.676,1.752,30641000
01/27/2014,35.032,35.584,32.942,33.924,-0.996,43688500
01/24/2014,35.6,36.096,34.706,34.92,-1.38,38556000
01/23/2014,35.446,36.476,34.684,36.3,0.588,39497500
01/22/2014,35.562,36.064,34.952,35.712,0.376,35183500
01/21/2014,34.248,35.458,34.162,35.336,1.334,48728500
01/17/2014,34.038,34.64,33.59,34.002,-0.192,46080000
01/16/2014,32.5,34.54,32.48,34.194,1.368,59910500
01/15/2014,33.69,34.446,32.42,32.826,0.572,102444496
01/14/2014,28.102,32.4,27.334,32.254,4.386,139678992
01/13/2014,29.156,29.4,27.564,27.868,-1.276,31623000
01/10/2014,29.692,29.78,28.45,29.144,-0.362,37252500
01/09/2014,30.5,30.686,29.37,29.506,-0.75,26944500
01/08/2014,29.77,30.74,29.752,30.256,0.384,30833000
01/07/2014,29.524,30.08,29.05,29.872,0.472,25209000
01/06/2014,30,30.08,29.048,29.4,-0.512,26836500
01/03/2014,30,30.438,29.72,29.912,-0.108,23490000
01/02/2014,29.96,30.496,29.31,30.02,-0.066,30976500
12/31/2013,30.464,30.64,29.732,30.086,-0.402,21333500
12/30/2013,30.224,30.962,30.15,30.488,0.264,22360000
12/27/2013,31.06,31.1,30.16,30.224,-0.876,27345000
12/26/2013,31.008,31.6,30.858,31.1,0.818,35647500
12/24/2013,30,30.994,29.964,30.282,1.572,49707000
12/23/2013,28.97,29.248,28.52,28.71,0.062,26927500
12/20/2013,28.316,28.87,28.316,28.648,0.504,37112500
12/19/2013,29.38,29.4,27.82,28.144,-1.452,63793000
12/18/2013,30.448,30.98,29.19,29.596,-0.896,57909000
12/17/2013,29.38,30.926,29.264,30.492,0.904,52474500
12/16/2013,29.7,30.086,29.22,29.588,0.058,33376000
12/13/2013,29.61,30.36,29.464,29.53,0.036,52998500
12/12/2013,27.96,29.648,27.706,29.494,1.564,53838500
12/11/2013,28.376,28.61,27.898,27.93,-0.508,35689000
12/10/2013,28.01,29.174,27.972,28.438,0.118,53741000
12/09/2013,27.4,28.34,26.842,28.32,0.848,45307000
